NDC,Catalog Number,Price
72614003062,720075,44.13
78240047465,720183,9.92
12016131506,720348,44.90
34470062357,720430,29.63
05144426465,721012,8.50
04348731633,721032,164.89
21377026605,721080,81.36
51603031885,721347,23.51
07746710617,721570,41.10
08032810074,722014,107.15
04846304645,722050,28.51
24575053207,722350,183.42
10302445207,722352,33.50
24477317406,722458,23.68
08633801643,722460,2.96
28788730508,722553,3.81
07520566730,722555,100.32
44304048804,722786,78.24
88418162201,723638,101.72
01305608040,723667,72.15
02453450532,723687,38.80
70546074456,724252,25.30
35244724800,724325,14.67
54361274506,724332,126.90
04246411152,724542,66.94
36607514003,724582,42.85
02663322703,724716,62.05
08187200400,724837,26.34
06732806268,725061,28.79
02835010550,725127,47.48
02218077108,725426,83.50
02370474510,725574,39.79
30608234502,725723,30.30
57550225303,725757,5.24
38224657103,726056,152.40
03552612504,726302,71.44
08285112534,726328,6.25
07066068128,726542,91.64
71464783608,726562,27.28
83650082808,726674,10.86
38565041500,727048,5.40
82604028000,727075,43.67
66833027438,727511,40.90
14484135000,727564,35.23
82268056315,727633,21.26
01236083274,727752,17.35
77808708706,727815,190.59
31805047504,728117,58.44
06225406126,728385,44.69
34467081110,728410,196.54
23608068053,728414,71.31
07315227720,728505,14.72
04081041508,728646,27.59
35215015140,728716,99.34
62455005507,728866,15.72
24825704602,730182,24.21
07525357800,730224,191.60
63514467307,730447,44.62
87105074706,730534,20.74
05802088788,730571,58.30
12211544101,730630,32.10
31627045734,730773,21.97
00120810770,730842,83.36
05560767047,731336,2.35
24758018386,731521,30.82
07837345410,731583,21.63
11675058243,731662,13.64
68806013125,731682,98.88
03768071577,731716,4.26
86635057050,731740,7.12
05465421707,731882,53.65
05722683777,732124,173.33
05564815610,732134,9.59
64250005036,732284,181.60
88721573208,732342,36.18
00714046622,732363,92.89
72520045647,732626,3.56
88014025387,732627,168.28
02211740400,732838,169.71
00155054021,733110,142.29
06217441785,733157,78.98
88522084712,733305,88.24
04440103336,733356,54.70
63460321507,733627,27.48
18073605604,734406,27.18
02462588261,734544,23.47
01674003502,735643,17.44
00077247216,736032,27.68
74165273703,736234,115.53
86036875404,736286,63.11
51017078440,736624,20.46
07728065001,736650,2.71
16236015865,737011,18.20
08182183802,737164,4.16
36436554606,737171,163.66
42846136708,737225,19.29
08270673426,737317,23.93
46164088212,737745,95.64
01321233616,737800,17.60
11508488800,738120,8.21
25704368803,738166,38.82
55011042302,738234,39.33
66837016336,738864,21.99
48388035816,740037,7.70
06178107724,740253,2.23
30772056471,740384,91.52
20164586102,740402,73.91
34163020708,740408,141.10
41046007675,740575,41.51
04447864811,740742,15.44
56444050884,740827,130.11
02720811274,741132,32.34
38860681302,741156,40.37
83083283506,741307,56.24
88356060488,741365,94.84
34813030242,741472,30.40
83583107306,741861,28.53
07308801584,742074,7.53
73607420701,742220,190.51
03355066145,742314,161.31
42272088006,742375,20.40
75146000067,742550,28.93
24077087533,742632,5.10
24103185203,742826,25.69
30514135303,742845,52.86
56044011428,743351,94.54
72623314705,743555,89.96
80248288506,743675,85.62
14738563700,743803,16.39
27824827805,744082,6.39
05132066218,744163,17.99
01240402454,744201,41.10
06200122416,744508,45.35
44723087785,744526,34.74
48743501807,744667,175.68
10813026630,744678,175.59
35563041824,744854,26.55
04021288421,745253,144.48
85443728000,745581,12.71
07630868807,745601,92.20
76775513008,745688,48.00
52715060422,745830,198.21
07730273586,746478,40.00
57171845308,746727,19.25
01827557627,747186,56.32
07753474840,747434,3.42
65573043706,747753,64.10
05785264501,747805,29.77
63043066463,747825,49.78
45282075736,747887,46.69
00606160001,748164,62.13
23361081471,748301,20.50
88051048175,748576,32.32
05448083322,748615,13.72
58643586302,748625,37.97
45301085636,748640,71.77
40227020308,750243,58.10
10828432705,750488,29.65
34725015265,750630,18.49
32436037831,750735,95.13
71337082711,750805,116.82
46203073728,750817,34.97
00550547825,751124,2.89
53175684103,751325,35.15
04133061558,751370,12.91
06878564643,751526,14.33
03874303555,751533,34.59
45367738004,751880,41.54
01855261053,752031,1.89
02743781343,752060,90.29
62733773100,752626,34.19
54685082122,753252,43.98
06251538724,753667,26.57
05723081866,753852,31.15
55728003102,753884,17.26
30284840005,754226,134.25
04860321387,754464,35.45
04317625378,755200,76.96
03688657834,755314,183.34
01376482368,755431,44.71
74862414102,755553,37.67
47552656308,755602,44.63
05641288723,755644,47.23
30676058688,755650,4.20
84416053854,755820,49.67
08528277545,755826,25.23
01440677676,756046,92.73
07432535553,756183,28.14
88487773802,756252,5.22
75014048555,756446,98.62
83686168103,756573,31.69
42220482608,756616,49.96
07853724641,756702,23.24
56743604202,756753,42.55
60067076657,756754,8.12
07000478143,756781,25.70
58665081473,757124,43.56
66225800506,757135,35.33
02167678050,757176,20.31
02855444802,757216,86.38
06277253442,757246,29.76
06732351788,757318,27.17
03671466827,758407,15.80
27330588000,758433,98.31
60666258301,760153,46.39
05263520215,760304,155.18
03882615572,760310,84.81
62025660307,760375,36.96
03366416131,760432,35.72
24146056652,760482,163.64
07060303131,760502,44.09
80787006711,760530,27.41
03778600700,760583,92.32
78403750806,760637,48.70
06001467084,760712,9.49
72467620704,760775,62.32
02603005047,760842,12.30
24485028402,760881,20.40
00262380075,761182,26.52
67718064546,761222,96.00
08417418880,761253,2.19
68121087322,761434,174.17
04653886306,761452,31.60
83231057574,761471,2.35
65130714002,761602,7.23
01217425832,761720,180.80
60713012226,761778,17.21
61818234102,762065,46.15
74310310408,762187,52.00
47000405601,762517,36.87
08132381360,762701,3.35
02460645740,762805,36.78
00241163052,762838,23.80
53252026872,763114,17.46
02481683012,763116,75.10
60767086063,763423,47.71
84642651401,763434,47.33
33503742707,763486,31.40
04404784613,763488,139.63
05787668336,763672,4.91
08410802082,763870,35.12
01734878056,764207,15.31
45362043227,764384,45.55
34114020601,764423,9.57
38087230306,764536,74.85
21178063172,764572,38.52
12062446101,764661,24.94
05874120757,764753,55.43
60574210001,765061,1.44
07183286375,765088,37.08
81871543508,765145,44.55
01870447340,765176,2.25
41550001625,765764,7.38
02527850614,765805,31.61
01272887808,765843,159.75
02601306318,766010,174.57
02624072761,766043,44.65
48750155504,766104,57.66
22176362408,766441,29.63
14523038257,766477,26.11
33438154606,766556,30.86
05770568004,766576,2.59
20162066268,767104,174.80
07488321818,767124,10.60
82328441503,767415,71.42
30415871004,767423,17.87
35577003325,767526,14.42
87464123305,768027,14.84
02174845514,768060,50.53
18532015602,768588,44.50
12582031431,770012,96.79
88536010568,770071,16.89
00160027476,770102,1.86
23322485302,770175,169.16
45871080718,770231,134.17
40083818203,770316,21.32
00746422546,770431,18.16
08163163600,770488,76.35
53522013676,770544,110.93
03865864401,770643,24.46
03750686345,770841,41.41
00272557285,771584,62.23
01076383002,771672,178.47
37801035126,772068,154.78
35134006636,772134,23.30
01542466668,772151,5.63
53633068681,772168,32.61
41276052436,772171,140.44
04077272050,772240,2.57
75540767304,772501,19.73
10740011680,772513,8.10
86685005822,773023,26.59
18835072103,773142,162.24
86723023523,773151,32.60
37225022786,773303,44.51
32026642005,773337,59.94
04674586441,773558,2.23
54178266106,774140,38.80
08563870660,774320,27.44
05460070507,774344,5.82
80080012421,774833,91.40
65433022303,774877,35.70
20388850702,775032,111.88
05020562487,775127,105.96
40801067624,775436,53.80
44861110007,775587,17.28
05153416726,775818,173.32
03035662702,776246,49.20
01050722145,776648,23.68
04773472705,776662,16.33
05361210705,776832,9.61
26001782102,777518,173.55
02223610805,777872,96.91
05786602557,778076,23.48
83257064250,780082,48.70
11658515507,780128,40.93
01106641073,780314,63.97
82552028353,780381,65.48
38243074725,780635,43.50
00136354454,780641,170.17
28835512100,780678,40.50
66163437203,780706,38.60
13127207602,780740,44.29
01083347402,780742,58.10
01643876788,780752,94.47
42640054667,780753,10.68
56387045268,781046,66.54
56342728506,781167,123.56
07801308088,781330,66.24
12661752307,781400,29.85
08152831722,781557,141.33
82628041650,781635,9.96
04215028558,781815,70.59
43584768207,781863,79.43
01102057784,781878,111.31
14240734604,781880,46.96
08160285010,782116,33.30
06856240054,782153,105.92
65800027215,782231,39.00
01124074284,782244,49.76
22370062037,782301,21.47
04887450156,782740,12.81
05342341242,783078,12.62
23016064435,783083,28.31
66611047077,783204,46.19
63786003420,783334,48.66
17785085422,783407,62.65
16320022863,783444,21.27
32488286806,783505,178.84
05124606753,783733,9.78
24836053781,783803,15.71
07026151862,784024,3.78
56001504203,784283,47.55
70447030238,784405,115.25
62326041527,784503,48.67
02706755686,784617,96.56
80524058426,785037,15.39
32432060620,785045,40.20
83703048102,785242,39.74
03782617758,785367,156.91
05556562245,785387,102.85
86157000677,785412,58.65
02621662447,785476,2.96
82021744301,785504,54.70
76014311506,785700,17.43
40235736806,785834,39.27
80786647006,786170,59.48
58851052800,786362,23.89
04247382543,786432,26.62
04642000676,786754,21.30
81064222808,787264,44.54
66513872401,787286,75.64
11854324305,787456,13.10
71241662308,787733,12.17
04520585182,787811,32.24
08185680565,787862,16.62
63225346607,788002,52.84
88374024106,788160,144.37
05766282042,788368,36.46
23176022267,788410,172.93
06456270583,788477,55.86
30343020857,788523,68.36
06238573086,788601,27.96
30354024017,788741,47.21
02606411256,800040,35.43
00335488712,800241,116.18
03670163870,800362,57.04
07331552847,800424,113.64
06746575522,800430,108.20
40167761802,800463,40.88
00065084383,800467,27.23
07157122545,800672,60.47
42714051022,800677,8.83
12273048860,800784,14.84
44724671106,801140,48.56
67388021100,801160,34.55
37733018546,801213,5.21
07684067401,801300,27.41
65504037371,801876,37.70
40660872304,801883,139.68
22767680603,802156,45.33
42520043701,802328,14.44
88164014635,802351,50.97
44785088635,802408,74.22
07156471207,802751,25.85
33610025713,802755,48.97
01538137368,803055,43.95
10161413203,803057,93.26
23808487600,803302,54.50
44061046113,803317,102.90
68570830301,803331,176.21
74722018440,804062,39.24
26234077663,804405,27.36
65858061702,804432,77.82
65624045187,804482,73.27
71835076174,804486,84.40
08882703208,804554,23.40
01273773473,804827,18.58
34472870407,804845,27.19
61772385601,805017,24.69
05635023527,805275,198.93
25823822803,805328,46.49
84277027426,805336,79.53
06856008516,805473,94.42
40226364803,805641,4.49
80205004510,806103,88.97
18676683300,806327,19.40
04581400528,806367,16.03
13257432806,806411,112.45
00517541686,806504,119.38
08535745878,806643,16.27
23140076427,806804,64.20
54603327406,806875,13.86
74284308801,807004,12.66
60131001588,807031,170.24
05435421266,807078,23.39
24271641204,807175,49.61
06301685747,807255,13.60
03802742287,807312,3.97
05041133403,807417,15.86
24860536503,807425,9.61
46208228707,807436,32.85
57855072125,807457,64.16
04344826736,807640,7.53
04888031736,807678,10.61
81605055202,807802,23.85
38852823204,807853,18.51
04184460358,808007,12.17
17715013655,808376,7.10
35021063641,808465,54.42
81733026706,808482,64.22
76002475608,810277,36.32
00270012072,810327,76.46
45676788201,810426,124.60
03603365647,810466,30.25
54326043402,810655,188.74
02332422488,810827,41.72
03326814581,811573,6.92
37304008330,811881,100.60
28562074200,812444,96.45
00772366127,812535,97.84
06105828461,812568,174.80
33746086475,812854,36.40
05463127052,813010,51.99
06684018405,813348,80.75
07566202813,813416,19.40
00071471178,814226,32.92
13476336104,814237,5.48
36724234406,814366,36.38
15167074030,814526,70.13
23580070704,814636,163.70
82033486403,814712,26.42
24837042406,814858,1.47
82514026836,814861,17.87
00715274508,814875,41.22
24018061506,815233,1.56
04033451164,815458,106.71
06612365651,815517,66.50
04346126442,815532,3.49
13640013428,815715,44.23
05877482517,816143,51.17
02766403384,816163,7.74
73317063135,816203,57.32
20214714002,816316,85.19
51782861701,816534,62.70
02628356641,816587,133.95
76771033242,816625,33.90
32611003718,817028,14.41
76122235801,817032,28.23
67684060607,817048,95.02
20576041144,817121,51.38
08241088168,817260,11.10
12074054037,817418,174.70
01288177331,817432,141.50
08460015453,817734,18.71
00182817147,817746,100.51
03814532014,817820,4.34
02372061604,817821,10.35
63065010171,818207,44.27
01576075357,818275,140.24
35813251807,818317,67.60
11264366402,818380,194.47
01713078820,818422,142.55
58286046233,818814,6.69
26765033522,818821,82.20
80247020123,818867,68.48
53210000648,820173,191.00
03234048842,820467,16.60
81875713707,820751,135.27
78881075387,821114,166.66
66788007728,821384,18.47
40118020667,821641,23.87
66787028688,821752,49.48
86452015036,822724,1.58
40124246307,823413,91.35
52352244604,823460,87.50
77407086850,823487,40.94
42322235106,823677,32.20
88532034765,823754,5.86
07760205130,823760,85.81
14861337000,824364,30.74
03463451606,824526,26.90
42400086801,824527,104.77
64428085562,824703,10.89
00013255246,824712,186.96
51131584601,825026,149.24
08578356306,825366,47.89
05655217340,825561,10.44
00004306068,825632,32.38
88525027066,825661,5.89
03503108337,825732,70.56
55444035884,825740,39.19
06743510502,825784,17.48
82028808002,825828,41.19
71828057818,825866,160.17
86006482406,826121,14.89
06020046456,826126,16.15
74104010185,826238,35.05
01627147010,826270,96.83
36723436405,826464,23.15
07177444511,826623,8.96
64621080174,826684,42.80
31811012077,827051,41.46
02605703388,827435,158.93
04753243665,827683,23.41
62280086712,827685,25.41
45757768700,827756,1.99
34534066300,828310,30.18
05072352705,828317,1.30
28808087400,828338,93.32
03742743450,828682,40.40
71288437607,828736,194.56
65314078761,828874,7.99
02607701105,830141,92.46
40668420105,830278,68.63
45252685201,830480,50.11
88532027762,830685,7.22
21005761101,830766,35.16
08313078787,831202,22.63
06722768605,831283,80.64
38746465801,831368,17.92
00558583770,831608,92.33
88027872505,831770,173.21
57610033188,831778,27.51
41660056766,831880,25.50
14121042661,832065,4.92
01232171832,832212,3.31
17448000608,832238,100.10
51661525500,832712,47.18
33403252701,833460,19.29
07012200708,833501,34.20
66124005711,833602,30.44
42752053052,833656,14.43
06184242283,833685,90.27
03124400603,833740,12.30
00663377361,834050,3.82
08328360201,834115,114.61
07467552001,834255,23.28
43028032075,834686,38.66
77128121404,835026,10.68
88657008242,835048,30.35
00657778127,835152,32.30
13426022472,835356,72.27
63073021276,835422,43.29
71476658706,835506,37.74
08464000382,835743,6.42
45158007722,835803,161.20
32751783308,836047,44.95
65348833402,836143,2.95
78588035107,836515,4.69
07142885573,836563,61.55
04548846418,836745,167.39
03143240016,836762,58.14
00368318131,837057,40.30
00714873153,837067,39.53
08560213772,837280,18.24
06374345123,837364,159.62
25343657206,837570,61.95
06765218607,837671,26.73
00257036802,837726,38.29
25372086604,838066,20.90
05501377767,838574,150.70
00663106681,840116,89.54
83451681704,840737,81.36
00743015801,840836,13.35
08643401550,841207,19.70
01533621400,841355,30.40
03574843228,841357,26.22
45301140803,841418,88.30
26506023834,841468,79.88
17173500306,841661,10.51
18656016026,841713,6.80
33637042887,841753,3.97
23037076554,842033,9.96
46716437803,842321,27.18
64667006737,842635,79.80
70402068580,842726,44.86
07022634573,842816,9.85
08681018172,843104,19.28
03635216025,843335,45.45
35085337508,843485,41.68
04173580108,845327,17.90
43288044854,845358,31.35
02670586753,845551,49.46
08310384766,845584,57.59
01445352824,845735,1.99
23745012031,845763,29.40
70218008384,846334,12.83
20505517507,846500,41.18
73786024785,846674,73.94
73101087631,846718,12.21
35555043812,847005,144.20
21612070865,847008,149.34
42588028561,847878,166.52
77838011860,848381,177.50
46168322501,848442,11.23
03731242067,848783,17.99
05340642773,850165,143.50
46067048325,850201,3.56
78244032255,850360,6.11
48258030223,851017,176.00
00886000188,851081,72.68
74815032405,851148,34.17
07542563888,851500,110.40
05325303306,851526,84.57
64631848705,851831,90.00
87180035408,852540,13.29
04515884305,852568,98.31
04421030044,852864,15.55
02286083505,853001,20.86
15663074410,853283,26.60
21773855004,853457,13.67
34152013725,853517,95.12
46775555507,853828,52.56
08537376571,854015,55.57
02724477477,854387,37.89
65005276000,854415,112.21
06125836247,854527,49.35
26204053877,854637,68.41
00003373040,855112,57.56
01147270562,855215,47.23
26288041356,855527,111.70
37245765703,855640,11.62
43553517005,855783,50.47
20441377307,856231,9.98
71065055771,856264,36.60
78832011313,856538,55.24
41215041701,856613,53.46
65387048024,857138,40.42
08577882872,857156,28.20
07875173716,857277,10.28
08263867831,858027,163.33
46143025723,858280,72.74
43106054745,858458,25.39
56525066231,858664,37.19
06625441253,858830,2.56
56108056234,858851,38.73
03143373183,860173,9.64
00841743748,860363,13.60
01417002706,860372,9.30
04755822041,860413,37.22
45884067021,861161,53.20
05821534080,861208,30.85
03423861605,861340,87.32
04120362512,861485,44.64
08200641115,861551,35.37
06414353353,862022,33.92
51823874305,862077,160.69
56414077372,862121,36.67
23132502608,862124,9.99
03248034667,862236,43.85
20284046158,862260,82.65
62518043836,862341,35.27
87828001816,862401,28.43
15066064164,862430,141.11
45637042213,862443,96.14
31173331404,862805,20.44
05530868880,863011,20.95
02278774177,863028,2.25
00126000776,863320,34.13
01024106402,863741,37.14
03654108717,864033,29.28
04881761763,864201,29.70
20851822808,864266,165.92
04388148133,865055,37.81
74228025663,865138,35.66
33756057550,865238,9.20
32432742700,865347,15.30
01146033621,865506,46.22
03107253221,865560,45.58
03701051350,865648,107.70
45836052300,865775,23.92
04165785665,865816,12.69
26146564804,866016,89.44
10483000666,866207,30.88
32085010411,866337,12.81
24873700203,866438,133.56
28626003780,866752,59.30
21543031163,867062,32.73
31158845206,867428,16.04
03565847033,867565,22.51
03880113368,867577,122.50
36022158208,867882,114.13
31017130700,868021,75.80
47107856603,868202,31.34
00816032553,868363,26.11
07181513128,868700,51.35
85117008672,868770,144.66
47224408206,868814,34.50
07617088702,870011,77.15
05318057804,870358,19.77
05357288550,870428,9.60
58466001444,870485,96.61
87165040877,870683,29.88
03571877106,870737,183.90
13526673805,870886,14.61
08826613808,871005,96.77
53885055631,871080,16.11
81030311106,871425,82.99
24520052302,871443,18.50
01326630608,871478,83.49
82165018078,871651,31.88
35166072854,871884,49.29
04720717548,872272,45.73
83372057150,872403,69.66
85563346802,872423,17.66
21642041722,872581,28.72
01012123750,872618,31.56
00345164346,872632,11.10
03367703567,872677,146.51
36186057810,872830,31.90
15783807001,872841,7.07
18204280004,872873,43.43
86735017357,873026,34.98
07137416243,873320,144.40
63368877508,873328,19.98
05331840455,873423,44.30
74660433401,873730,172.00
66288324306,873866,24.14
26841061831,874246,45.85
86311035036,874336,21.10
37823046423,874767,46.44
68501362704,875026,30.41
04761717823,875030,11.39
48622064155,875268,38.54
56430043707,876136,32.12
46282074126,876330,40.68
51867036660,876634,85.10
01111671754,876801,4.31
46617078088,877348,21.66
08064180310,878304,9.64
27178074508,878405,50.32
00162074753,878426,19.52
06502076235,878525,18.95
40041012355,878544,187.86
30111584300,878688,97.84
88357013306,878777,36.63
55814080208,878860,1.14
28243223508,880254,47.17
18853783508,880265,19.95
15446006312,880403,24.42
12080707101,880441,114.56
33624560505,880573,88.46
41074054345,880607,44.40
05338425415,880740,60.15
06662207083,881257,4.10
10413084608,881310,125.71
82103682704,881327,89.80
06564117107,881850,43.56
36463616305,881857,18.77
07337808162,882126,74.51
68686057468,882226,15.28
11254627805,882303,2.19
08823078538,882735,21.58
20423086816,883025,158.63
11848241701,883150,85.57
03531542114,883204,127.63
03633148574,883236,8.47
73355061676,883261,137.33
64656068255,883303,48.52
00378800342,883341,28.96
78514227702,883515,39.66
77771008866,883658,86.71
02451087058,883678,151.76
08532564700,883740,3.12
68626020080,883751,42.90
38184301401,883765,72.40
11165042401,883833,72.78
02303278072,884180,24.59
08648365665,884223,14.26
03883710213,884240,17.36
88842808101,884826,22.70
04338673705,885024,48.17
66422300701,885072,134.64
01817733803,885075,91.49
71676020053,885310,53.45
81340840807,885485,33.33
75777054167,885756,34.12
41733452301,886016,20.77
05817386272,886060,42.14
08345042180,886258,39.80
07750225708,886434,23.70
04175505406,887304,91.45
67810073571,887407,75.39
08236734414,887758,29.61
04604011552,888317,1.27
24882007127,888420,113.72
08625570407,888546,32.26
04831854688,888627,108.30
04288038517,888630,11.36
