NDC,Catalog Number,Price
58731658605,725550,4.53
83385024204,725828,41.26
04665516801,726041,105.41
03603288120,726137,13.60
84468310004,726252,44.16
08845875643,726456,186.95
00606105142,726502,82.99
44061046113,726652,92.70
40610355308,726730,73.21
41060433308,726751,13.65
08383853678,726768,91.10
06764246044,727004,21.04
01304322647,727051,5.13
02374476808,727267,61.90
58773028230,727436,23.13
73427738500,727835,39.11
47805080668,727855,27.85
31533022806,728152,82.43
01638025337,728618,72.46
08015662161,728767,191.49
48488054543,728784,48.40
44415071312,728817,52.62
68156156408,728821,29.81
11002174705,730246,54.93
81284636802,730405,30.35
65126000214,730556,9.87
03035662702,730570,49.20
30343020857,730602,72.72
82021744301,730787,54.70
02167678050,731058,21.16
56447653802,731346,14.85
61172412006,731363,24.91
82677003840,731845,38.44
78264080804,732058,21.78
04500242205,732143,10.39
33085055628,732275,61.93
85078026282,732278,31.90
06143170808,732358,131.87
61660576002,732646,37.57
84885021633,732740,17.57
48752040486,732750,35.42
08104504681,732852,29.00
06153676117,733178,81.91
55282038281,733202,24.77
77402371008,733258,26.57
05502733865,734335,60.23
07446082754,734507,37.65
78375042170,734755,9.45
04330688163,734880,118.85
03778600700,735221,89.55
01708636258,735328,73.00
46201515703,735543,28.41
08506841527,735857,173.43
12856070784,736017,6.58
12207062224,736124,7.40
31360383707,736316,2.50
01564257638,736602,44.90
44480035754,736862,69.41
81566467407,736887,130.54
35145068034,737204,62.69
08212063103,737380,59.70
58286046233,737653,6.69
31133028820,738001,38.99
07678028038,738253,40.64
07853724641,738412,23.24
01467145178,738656,31.66
82035033781,738710,32.87
06780324220,738780,29.46
03477642468,740124,126.16
04816326528,740143,100.31
06666603677,740223,31.47
08842581762,740228,11.97
60747746805,740324,24.97
25288451505,740331,12.97
00365742117,740544,142.30
51854062515,740561,8.18
23770603707,741262,56.10
01321233616,741276,17.60
07805512661,741617,25.81
76136024204,741655,42.54
41778087484,741730,39.59
25461061842,741881,2.55
03621815485,742185,140.51
40226364803,742365,4.49
28117082077,742555,32.10
06350187114,742621,11.87
14861337000,742626,30.74
52276167707,742877,36.56
36814040510,743207,78.81
04248531076,743751,44.64
21377026605,743831,81.36
25510051308,744040,12.13
60678054405,744087,33.40
63873033085,744262,153.79
07654021160,744272,77.22
06141680147,744274,21.92
08670640645,744387,81.19
08285112534,744522,6.25
64427244001,744630,19.64
08882703208,744724,23.40
88842808101,744806,22.47
55772884601,745060,185.65
03270252148,745214,175.55
00028137877,745282,31.81
03870258441,745626,33.26
00800454127,745866,45.57
03473655653,746171,25.83
10813026630,746174,175.59
04447864811,746331,15.44
52001341707,746531,65.56
65606838807,746733,31.95
01573662874,746880,7.29
84525000516,747101,22.62
72182007816,747222,70.51
44752502708,747275,48.43
04546464670,747411,20.90
07745406372,747434,70.30
04513576106,747725,19.30
56616083803,747880,24.67
00182817147,748075,100.51
45745010862,748155,28.75
45152143501,748312,4.39
24882007127,748401,113.72
72467620704,748452,62.32
62645008420,748610,46.81
30284840005,748860,142.82
03768071577,750052,4.26
01542466668,750067,5.63
38656135600,750200,131.99
03066210772,750671,48.33
04507270361,750686,25.44
06050482256,750803,48.81
81733035536,750808,62.27
01365017822,750853,7.12
64204257208,750885,12.70
05331840455,750888,44.30
03485225515,751100,96.71
04653832131,751145,113.52
74213066770,751146,73.74
01818470018,751387,138.43
01451541344,751574,17.73
83868027231,751851,38.26
62672058732,752335,18.93
20750010581,752370,196.45
47417808300,752403,155.59
04217867020,752842,70.36
11782470106,752873,13.89
04202573046,753117,37.64
68541657508,753250,4.80
31664768702,753478,31.97
72007128301,753601,11.33
02366054035,753680,60.55
54857045625,753763,30.26
88240066776,754004,8.52
52051021178,754285,4.69
70506026670,754463,4.29
83714182408,754656,148.64
30745023117,755111,11.52
04364610050,755281,31.67
58425474101,755303,36.52
40470424100,755334,21.80
03331218631,755401,24.79
07043358808,756045,118.86
00722123075,756114,58.72
02706653882,756165,11.35
14485080436,756223,30.62
25551038203,756274,80.47
06656036315,756287,15.62
04680838145,756406,9.62
04753243665,756566,23.41
06676182843,756675,3.24
32372511304,757056,41.11
70688023626,757141,43.50
33811225604,757405,18.13
06083811600,757414,43.26
61207241106,757548,11.16
31513078805,757764,37.36
80566013108,757786,19.86
08783053004,757847,1.72
71625027816,758088,25.28
28812032231,758136,15.52
55444035884,758313,33.54
64667006737,758431,90.68
04881244785,758502,3.91
10616077601,758563,11.26
05084684208,758732,97.92
03482827822,758875,28.99
12031030027,760066,85.98
02357028422,760141,90.87
85117008672,760543,144.66
37430618707,760630,28.50
50175202208,760670,148.58
01111671754,760733,4.31
61638035322,760766,16.80
44604022138,760878,44.99
02021608107,761024,63.86
38677085878,761151,3.20
54604053068,761227,31.15
70218008384,761282,12.83
85201043231,761346,8.13
03688657834,761682,183.34
16326057285,761701,141.93
45617016212,761710,82.65
58825007238,762013,87.32
83231057574,762182,2.35
40385111502,762528,111.14
73147855804,762551,25.60
32362041261,763528,18.68
03143373183,763731,9.64
13522534606,763888,37.86
66614006236,764074,26.79
14474445505,764101,28.44
04532217113,764308,20.75
00375812184,764766,7.77
00083238822,765353,9.02
30531311701,765588,20.45
38224657103,765772,152.40
26183024747,765843,11.30
00514685484,766226,13.57
01357241017,766733,141.83
07285484202,767043,53.38
20214714002,767208,85.19
85343677606,767733,14.19
77582068021,768172,136.21
71476658706,768207,36.23
45818346404,768366,132.28
05104482756,768370,43.32
18020646102,768423,44.31
06526064606,768475,40.14
02733237107,768601,44.58
51212165308,770012,8.40
78588035107,770076,4.69
48074081648,770106,177.77
34806836500,770217,39.21
05031152730,770370,32.46
02011642272,770566,26.79
76518777801,770571,49.54
45104002228,770586,101.71
71288437607,771060,194.56
30354024017,771082,46.27
07167786543,771130,10.85
18670842001,771477,32.17
15463552102,771831,96.46
71204026541,772463,41.72
35700675202,772570,23.73
05263421164,772783,129.34
81725073575,773254,33.07
56657451102,773323,115.67
58284032642,773337,45.70
51447036322,773435,27.98
06617334403,773618,7.40
60241533803,773653,27.40
06382587760,773727,69.19
13784001680,774178,23.91
06744262647,774346,23.43
65314078761,774511,7.99
00037013021,774516,84.47
00287686646,774881,1.62
60666258301,775156,46.39
73320053325,775261,40.94
30564016118,775335,138.70
10704173105,775342,6.45
03367703567,775573,146.51
01118360304,775675,91.54
02136448580,775781,15.75
17272028532,776034,6.33
02460645740,776036,36.78
34451071702,776110,112.80
04235655403,776303,89.10
38661024573,776317,62.90
04563236508,776561,39.59
75775062458,776682,43.45
35215015140,777213,99.34
05538185566,777276,15.16
04520585182,777377,32.24
31447685808,777612,13.76
34534157505,777631,16.12
22281018637,777884,7.37
57616005482,778025,18.89
08115563687,778122,40.58
56108056234,778307,45.31
03473383346,778346,64.94
04656065272,778547,50.76
83257064250,780073,48.70
04124785251,780515,79.40
63304661703,780562,86.74
04132218220,780584,44.84
86746054734,780633,29.47
51058551107,781155,40.40
16601323001,781602,10.44
07167831202,781725,53.54
70202038438,782177,28.22
06414353353,782426,31.70
43253158201,783105,26.47
03605257354,783371,84.63
36885087118,783413,48.64
84188068734,783436,34.43
03326814581,784086,6.92
12582031431,784147,96.79
02737234581,784425,9.98
05786220107,784802,28.34
24123003385,784872,107.47
04411742168,785025,46.76
61772385601,785066,24.69
62733773100,785412,36.37
04081041508,785765,27.59
88225015812,786127,49.64
07662217807,786241,36.12
04514570858,786275,57.48
64250005036,786312,181.60
00536250828,786363,10.45
41424000561,786528,27.88
05310070710,786563,30.61
72236077808,787011,2.10
88402167408,787054,4.64
71160003365,787164,7.81
42322235106,787552,28.98
04505424554,787568,41.88
02353643654,787618,153.96
03654108717,787684,34.45
01611068757,787812,4.32
31113520102,787872,137.59
53244005777,787873,104.10
05184017340,788032,38.77
04860321387,788066,35.45
80334207702,788106,75.33
12283801204,788134,41.59
04338673705,788341,48.17
03423861605,788517,87.32
83188246105,788578,34.76
52485577001,788617,21.50
01376482368,800145,44.71
66788007728,800420,18.47
82268056315,800605,21.26
01871051568,800883,49.13
13175635307,801035,122.15
07005064064,801045,45.15
84874043067,801086,173.38
27334887208,801326,48.30
05535165656,801345,26.56
70003023267,801370,165.69
36782276602,801426,8.38
62455005507,801513,15.72
03353720261,801703,28.78
07872325825,801804,36.54
03685232388,801808,67.67
88370278101,801834,8.00
16244063873,801853,157.49
08664846744,801863,97.30
37630067173,802014,3.13
03854522164,802213,183.10
07367228668,802430,173.97
02271832825,802724,58.76
36647055581,802762,5.69
78040024402,802784,31.71
48453005210,802802,30.57
51131584601,802836,149.24
07353073156,803107,195.37
01106641073,803127,63.97
34803058835,803433,49.16
02536322314,803616,1.50
05784768813,803631,25.62
78718463302,804226,120.18
03533355710,804435,24.42
28728320404,804588,1.80
04755822041,804805,37.22
05448083322,805251,13.72
71601350305,805344,71.38
25701702400,806073,46.18
84642651401,806301,47.33
10717037520,806441,21.53
18840054421,806460,71.51
03633148574,806810,9.41
21073043484,806867,97.50
05243378523,806885,135.34
06716662224,807237,40.45
86157000677,807316,49.85
13121074386,807571,37.41
03073266262,808067,47.45
47345214808,808352,9.86
60088458602,808860,49.39
03270317528,808864,68.76
56233026107,808878,22.95
27330588000,810014,98.31
34183843504,810127,42.75
00407441653,810208,171.97
05435421266,810257,23.39
62436044537,810347,78.80
11280056414,810348,40.41
30772056471,810377,91.52
26812757200,810551,36.37
04206644886,810584,92.69
05813485745,810637,8.74
55312054580,810648,124.72
81605055202,810881,23.85
02583834353,811033,7.23
00663377361,811041,3.82
63377076420,811218,31.75
22678006732,811246,193.97
07368620878,811276,188.96
80860072645,811308,14.99
28566204200,811483,198.67
06553781652,811530,46.42
05688031681,811556,27.27
82276016742,811602,21.11
06456270583,811806,55.86
16415088624,812027,144.43
78514227702,812111,33.31
33464027887,812227,49.12
56678358105,812505,11.43
45367738004,812580,41.54
06472575086,812651,19.75
36257558003,812744,30.55
00626881431,812755,3.33
08055882254,812862,6.83
00312533406,813154,32.63
00708203545,813210,51.42
00071471178,813248,32.92
77126870704,813265,47.48
26001782102,813306,173.55
86477732708,813401,33.90
44778015713,813453,33.49
06613056605,813461,195.80
17157781600,813548,30.25
72672416204,814165,73.32
34243024866,814383,4.41
82635061218,814404,13.34
28355084507,814528,146.05
35813251807,814725,67.60
53633068681,814775,33.91
05665754740,815057,4.94
86036875404,815212,63.11
42846136708,815341,19.29
41814716302,815446,144.30
58710267004,815777,75.53
06662207083,815786,4.10
66225800506,815802,35.33
06200087254,816070,25.50
87386012884,816656,165.29
07181513128,816874,44.65
33843074137,817138,6.43
05111301270,817141,78.41
06008285235,817146,151.24
34615701107,817264,33.59
32638033588,817405,127.88
26337116804,817722,1.45
70871221606,817871,155.70
36871008746,817887,75.31
33633500704,818143,39.96
31203075666,818241,27.62
27418036154,818242,80.90
00053608387,818305,40.40
25343657206,818402,61.95
06841016305,818473,43.75
48247867801,818503,21.88
05538630100,818811,5.88
70447030238,818866,115.25
52553086073,820188,41.66
40540467003,820265,34.10
08240862722,820330,39.69
01547821661,820386,11.00
03700025861,820545,36.26
07308117170,820554,15.81
02263637466,820608,197.83
35276042602,820862,31.23
00056157406,821074,167.90
03742743450,821106,40.40
01058764085,821433,64.13
08004311206,821453,42.75
13308068826,821574,38.27
01010564747,822124,76.56
05885263725,822341,23.91
07171646174,822443,41.62
87287451006,822544,9.56
30104054066,822643,18.78
86373072461,823027,84.24
10800055540,823036,114.57
06205408734,823102,23.58
25678402000,823454,49.76
61885012511,823820,34.63
01675562641,823846,9.39
08622424780,823888,24.44
00343774581,824065,63.10
72250583204,824112,61.69
03758362378,824136,9.80
05055666317,824145,189.70
00345328118,824444,27.79
55604603203,825128,155.70
62017811800,825250,92.48
65387048024,825316,48.70
00261834215,825455,23.10
04457660674,825633,48.53
41701115600,825682,34.10
00736880437,825854,161.78
63880002472,826060,109.88
27284037508,826101,57.70
02372061604,826238,10.14
07753474840,827008,3.84
57221048078,827171,40.15
81111651307,827441,1.41
02303278072,827562,21.20
33007678800,827804,76.13
50764250301,828313,9.16
00788211276,828455,99.80
10667045830,828511,151.33
20710782302,830005,96.90
31730288306,830344,20.88
06750351246,830404,99.78
01618150528,830775,98.76
56015807504,830782,84.52
04661368038,830866,51.63
84367015880,831112,186.16
85231860308,831131,33.76
68806013125,831423,98.88
03347212887,831688,67.84
20750015867,832044,40.76
02287347075,832140,18.85
18434008018,832507,9.25
28565280708,832622,23.81
02558386504,833160,98.42
01146044067,833225,167.38
50364077777,833266,42.99
67407043278,833457,66.76
85480546003,834041,1.35
28854376007,834374,23.92
25551066514,835010,7.61
26340071270,835323,67.84
02207014620,835380,36.32
08270673426,835723,20.99
07308801584,836136,7.53
40268658207,836502,29.11
08035775543,836553,32.59
01270646100,837013,48.54
06048473213,837101,159.82
71835076174,837233,84.40
88522084712,837302,88.24
01608802526,837682,197.72
81422025080,838045,185.51
01563524858,838053,65.96
08241635503,838153,27.83
14778011322,838171,2.13
00503365184,838205,83.70
03731242067,838352,21.23
14825016238,838618,26.20
01216011057,838703,60.72
55671070167,838830,157.45
08232253163,840317,87.10
47731874206,840585,31.59
07834302226,840653,30.37
56128351507,840763,43.10
00345164346,840886,11.10
06303014237,841016,148.25
00262380075,841115,26.52
81155154004,841335,26.12
01674003502,841432,17.44
48052036377,841646,18.29
82646081637,841655,64.92
18676317504,842017,99.82
72314682801,842084,45.34
02213002405,842148,9.55
04184460358,842225,12.17
02813823275,842287,19.20
52087076431,842378,47.60
18656016026,842461,6.80
51377062141,842477,33.29
24782578401,842518,19.81
83017241003,842557,23.15
46458200402,842736,10.82
05624324872,843273,66.78
05821534080,843377,35.79
54533044410,843615,34.27
23808487600,843665,53.96
05067315203,843838,18.92
54438312407,843842,162.66
24034468403,844143,45.92
55555205204,844171,3.21
06231262707,844184,27.55
12016131506,844213,44.90
67525653505,844431,47.66
17273631701,844485,2.94
75708100403,844670,18.46
07506425761,844760,28.70
05131770506,844885,38.95
32037003514,845181,18.12
25561238202,845254,13.54
65224271807,845303,34.37
27151627202,845363,183.30
23672081464,845370,24.50
32017052108,845464,183.30
20441377307,846036,9.50
06217441785,846081,82.93
50268047114,846151,44.37
10828432705,846513,26.39
06530250226,846704,15.31
68527034384,846762,39.30
72852232804,846767,1.47
17585231808,846772,37.11
08026684417,846858,64.57
00068445850,846863,29.68
08486122642,847266,7.67
02481415276,847370,25.50
05883434513,847473,25.34
07141766203,847802,34.70
06760516881,847875,172.38
05020562487,848084,105.96
02605703388,848222,184.80
30306028375,848478,5.03
02234861137,848480,40.15
00715143017,848654,5.81
60131001588,848672,168.43
21853060740,848726,18.78
08332576587,850626,20.27
24485028402,850820,18.72
32085010411,851458,13.71
42207006110,851526,12.25
04062738336,851734,22.23
88042037851,852088,18.12
46667002556,852346,10.73
03280733682,852560,46.26
26380868102,852621,18.90
23210084305,852652,38.32
17487023638,852872,10.55
01236083274,853151,17.35
53060268101,853477,26.70
52530860400,853841,45.17
05143834686,854018,63.27
60648023102,854038,17.81
13785057713,854081,15.40
70057834007,854530,143.38
03880113368,854554,122.50
08080485660,854566,32.32
03337064161,854642,26.18
46245066636,854837,21.02
03165324878,855724,59.39
07648313371,856033,27.27
05471722208,856088,45.22
04846304645,856144,28.51
84431011772,856161,10.23
21178063172,856285,35.34
41864025650,856347,22.22
07318153050,856366,31.97
00804050188,856374,47.66
07066068128,856775,91.64
20156825808,856846,42.40
40722448604,857241,51.89
78143001216,857266,160.99
00238766055,857512,3.42
87248061353,858000,38.82
02145753114,858020,42.70
28608007670,858225,27.39
07267622472,858324,84.33
45848051245,858361,31.50
62446575704,858611,41.53
83506048835,858738,86.76
02713204523,858768,89.35
82206074216,860378,29.19
06753360232,860405,41.28
80220686205,860567,48.68
76448071038,860616,1.40
01075808255,860781,2.69
06862370507,860837,14.87
07841626257,860874,7.46
02501730521,861061,56.98
02332422488,861216,43.46
24040570804,861288,61.56
63558662502,861400,46.12
03468070025,861423,31.37
03273544714,861474,35.70
00674312286,861623,31.87
12040045338,861877,54.86
26506023834,862286,79.88
78771652503,862362,11.18
02412185606,862436,18.47
47885763800,862764,100.28
07331552847,862816,113.64
14484135000,863178,35.23
08578356306,863228,47.89
05670575316,863252,2.27
43088154806,863268,71.10
03531542114,863434,127.63
51538465005,863500,129.81
86163317701,863508,103.87
87055013848,863644,99.45
15663074410,863803,26.33
28414056430,864051,49.30
62033025636,864227,12.47
83146648701,864363,35.03
20162066268,864520,174.80
36772065481,864555,30.70
31558488102,864575,32.61
01227085481,864770,6.41
05865020610,865031,185.60
86450024178,865065,128.34
06856880013,865438,45.00
82016372103,865573,157.53
14534148804,866230,31.28
02630050052,866241,21.64
87822801600,866570,62.57
04776755577,866587,15.28
76708047685,867148,8.42
37200060657,867160,34.63
17515053437,867170,85.95
51443045757,867403,6.54
72441462100,867514,86.13
17183066521,867520,42.51
01700763361,868406,10.05
56062083203,868632,30.86
56850386707,868636,95.90
43405375204,868802,34.16
17157087107,868876,73.51
37153011863,870145,6.88
06231617800,870150,39.20
46012245606,870174,69.60
00136354454,870278,170.17
86214787802,870527,45.16
41312044000,870648,7.47
06846067182,871138,29.59
05422471156,871155,36.84
75228246103,871563,13.86
30676058688,871652,4.20
41573055664,871687,92.37
05307043042,871767,21.68
55316636705,872157,23.33
04738012230,872184,3.40
07274147368,872202,182.99
60246338407,872532,118.97
02355416541,872645,28.37
61346000507,872685,18.99
81766073272,872703,3.32
86186762406,872857,52.85
36863301700,872860,20.40
03587623408,873143,44.28
02564820331,873374,94.73
03573201615,873433,46.85
88418162201,873436,101.72
00525607086,873566,49.40
08775630154,874070,25.00
14436063121,874316,137.30
38010013105,874805,18.38
03617275870,874845,40.98
08046825240,875204,33.83
45637042213,875402,96.14
08708725061,875455,9.69
67810073571,875467,68.60
08425823057,875675,17.55
06260431782,875754,25.76
44672001838,876007,18.76
40716036658,876035,14.44
13054051855,876355,80.11
58836060183,876452,139.85
03332781613,876558,32.10
17188506405,876663,113.63
38071008633,876675,20.50
01604044644,876731,100.74
03136850110,876782,180.75
45087073566,876785,34.38
04455251808,877022,17.30
06311808658,877134,103.12
05713540315,877151,7.48
18138444700,877842,49.20
08114422856,878028,42.78
65733075417,878108,22.18
21803686508,878231,159.11
06557414086,878256,51.43
06374345123,878460,159.62
34812008347,878525,75.39
07684067401,878718,27.41
73227086478,878748,31.39
20718545106,878802,175.44
68686057468,880040,15.28
88546021347,880128,103.85
52046326401,880137,164.46
88858058570,880237,15.74
13061658502,880348,136.11
85132028034,880455,116.12
11428088287,880520,43.68
84383146706,880635,17.53
57880018800,880712,11.68
05571035612,880734,150.24
86021104702,880736,94.17
50734844706,881318,41.58
05862883551,881478,24.70
08241088168,881527,11.10
01123624114,882113,56.91
08067685108,882150,6.13
85841048005,882271,34.99
34813030242,882285,30.40
16116003552,882431,47.91
02142445284,882448,39.98
04382831610,882450,23.33
07573330152,882543,13.33
03418378175,882550,6.16
06604088075,882581,39.75
73355073485,882617,4.69
00160027476,882785,1.86
16731050471,883060,22.61
01841676037,883136,49.22
03846613053,883370,10.12
01146033621,883437,46.22
53728837506,883512,97.81
13476336104,883714,5.48
05623322165,883727,28.21
35660536700,883762,29.18
11181558507,884122,20.47
32871086402,884543,68.94
08535745878,884666,16.27
80084681507,884861,25.95
48508042102,884884,111.30
52170043522,885181,187.68
17183311704,885275,10.79
61027006242,885418,29.19
04781687624,885458,169.51
05214507153,885518,16.80
02000248136,885600,14.60
35555043812,885672,169.65
13032042215,886060,24.33
61262857202,886135,161.91
47462150107,886286,54.87
51751413500,886475,79.81
78305887307,886535,188.14
41714216705,887033,23.61
06207307212,887117,12.81
07708156173,887157,28.95
07423050328,887378,25.13
54118300301,887427,48.96
18348132402,887844,5.90
00036232232,888188,14.81
21370077852,888343,8.86
02570157187,888442,43.87
02112360610,888627,22.97
00227547258,888636,20.10
04452551204,888766,25.59
